"","Differential 5 - 6 Last (mV)","Differential 7 - 8 Last (mV)","Differential 9 - 10 Last (mV)"
"1674053612","-31.78","11.28","-14.12"
"1674053613","-31.79","11.28","-14.12"
"1674053614","-31.79","11.27","-14.13"
"1674053615","-31.79","11.27","-14.13"
"1674053616","-31.80","11.27","-14.14"
"1674053617","-31.80","11.26","-14.14"
"1674053618","-31.81","11.26","-14.14"
"1674053619","-31.81","11.25","-14.15"
"1674053620","-31.82","11.25","-14.15"
"1674053621","-31.82","11.25","-14.16"
"1674053622","-31.82","11.25","-14.16"
"1674053623","-31.83","11.24","-14.16"
"1674053624","-31.83","11.24","-14.16"
"1674053625","-31.84","11.24","-14.17"
"1674053626","-31.84","11.23","-14.17"
"1674053627","-31.84","11.23","-14.17"
"1674053628","-31.85","11.23","-14.17"
"1674053629","-31.85","11.22","-14.18"
"1674053630","-31.86","11.22","-14.18"
"1674053631","-31.86","11.22","-14.18"
"1674053632","-31.86","11.21","-14.18"
"1674053633","-31.88","11.24","-14.15"
"1674053634","-31.87","11.21","-14.18"
"1674053635","-31.88","11.21","-14.18"
"1674053636","-31.88","11.20","-14.18"
"1674053637","-31.88","11.20","-14.20"
"1674053638","-31.89","11.20","-14.19"
"1674053639","-31.89","11.18","-14.21"
"1674053640","-31.89","11.19","-14.19"
"1674053641","-31.90","11.18","-14.21"
"1674053642","-31.90","11.17","-14.20"
"1674053643","-31.90","11.16","-14.22"
"1674053644","-31.91","11.19","-14.17"
"1674053645","-31.91","11.17","-14.19"
"1674053646","-31.92","11.15","-14.21"
"1674053647","-31.90","11.14","-14.23"
"1674053648","-31.90","11.13","-14.22"
"1674053649","-31.91","11.15","-14.21"
"1674053650","-31.92","11.16","-14.20"
"1674053651","-31.92","11.16","-14.18"
"1674053652","-31.93","11.16","-14.19"
"1674053653","-31.93","11.14","-14.23"
"1674053654","-31.93","11.11","-14.29"
"1674053655","-31.93","11.16","-14.16"
"1674053656","-31.93","11.16","-14.17"
"1674053657","-31.93","11.16","-14.16"
"1674053658","-31.93","11.14","-14.17"
"1674053659","-31.90","11.10","-14.23"
"1674053660","-31.91","11.12","-14.19"
"1674053661","-31.92","11.13","-14.18"
"1674053662","-31.93","11.13","-14.19"
"1674053663","-31.93","11.12","-14.19"
"1674053664","-31.94","11.12","-14.18"
"1674053665","-31.95","11.13","-14.16"
"1674053666","-31.95","11.11","-14.19"
"1674053667","-31.96","11.11","-14.19"
"1674053668","-31.97","11.12","-14.16"
"1674053669","-31.99","11.17","-14.10"
"1674053670","-31.99","11.11","-14.18"
"1674053671","-32.00","11.12","-14.16"
"1674053672","-32.01","11.16","-14.11"
"1674053673","-32.01","11.10","-14.19"
"1674053674","-32.03","11.11","-14.20"
"1674053675","-32.01","11.09","-14.17"
"1674053676","-32.01","11.06","-14.23"
"1674053677","-32.03","11.08","-14.16"
"1674053678","-32.03","11.08","-14.16"
"1674053679","-32.05","11.10","-14.15"
"1674053680","-32.06","11.10","-14.14"
"1674053681","-32.06","11.10","-14.15"
"1674053682","-32.05","11.06","-14.18"
"1674053683","-32.03","11.05","-14.19"
"1674053684","-32.05","11.07","-14.16"
"1674053685","-32.05","11.07","-14.15"
"1674053686","-32.06","11.08","-14.14"
"1674053687","-32.04","11.08","-14.11"
"1674053688","-32.10","11.14","-14.10"
"1674053689","-32.07","11.08","-14.16"
"1674053690","-32.10","11.08","-14.19"
"1674053691","-32.09","11.09","-14.15"
"1674053692","-32.09","11.04","-14.17"
"1674053693","-32.08","11.06","-14.12"
"1674053694","-32.08","11.06","-14.12"
"1674053695","-32.07","11.02","-14.18"
"1674053696","-32.12","11.06","-14.14"
"1674053697","-32.16","11.13","-14.06"
"1674053698","-32.15","11.08","-14.14"
"1674053699","-32.15","11.08","-14.11"
"1674053700","-32.17","11.01","-14.17"
"1674053701","-32.23","11.06","-14.14"
"1674053702","-32.26","11.11","-14.03"
"1674053703","-32.27","11.12","-13.97"
"1674053704","-32.30","11.06","-14.18"
"1674053705","-32.35","11.15","-13.99"
"1674053706","-32.35","11.11","-14.03"
"1674053707","-32.35","11.10","-14.03"
"1674053708","-32.35","11.09","-14.03"
"1674053709","-32.34","11.09","-14.03"
"1674053710","-32.33","11.08","-14.03"
"1674053711","-32.33","11.08","-14.02"
"1674053712","-32.34","11.08","-14.03"
"1674053713","-32.30","11.03","-14.11"
"1674053714","-32.33","11.08","-14.06"
"1674053715","-32.27","11.01","-14.17"
"1674053716","-32.34","11.09","-14.15"
"1674053717","-32.34","11.11","-14.11"
"1674053718","-32.33","11.08","-14.15"
"1674053719","-32.32","11.07","-14.16"
"1674053720","-32.32","11.06","-14.17"
"1674053721","-32.32","11.06","-14.17"
"1674053722","-32.32","11.06","-14.17"
"1674053723","-32.31","11.06","-14.16"
"1674053724","-32.31","11.05","-14.16"
"1674053725","-32.31","11.05","-14.16"
"1674053726","-32.30","11.04","-14.15"
"1674053727","-32.30","11.04","-14.15"
"1674053728","-32.30","11.03","-14.16"
"1674053729","-32.30","11.01","-14.20"
"1674053730","-32.29","11.00","-14.17"
"1674053731","-32.29","10.99","-14.16"
"1674053732","-32.30","11.00","-14.13"
"1674053733","-32.33","11.04","-14.08"
"1674053734","-32.33","11.01","-14.10"
"1674053735","-32.34","11.00","-14.11"
"1674053736","-32.33","10.99","-14.11"
"1674053737","-32.35","11.02","-14.06"
"1674053738","-32.35","11.01","-14.06"
"1674053739","-32.35","11.01","-14.05"
"1674053740","-32.36","11.01","-14.05"
"1674053741","-32.37","11.00","-14.04"
"1674053742","-32.38","11.00","-14.03"
"1674053743","-32.39","11.00","-14.02"
"1674053744","-32.40","11.00","-14.02"
"1674053745","-32.41","11.00","-14.01"
"1674053746","-32.42","11.00","-14.00"
"1674053747","-32.42","10.99","-14.00"
"1674053748","-32.43","11.00","-13.99"
"1674053749","-32.43","10.96","-14.04"
"1674053750","-32.44","10.97","-14.01"
"1674053751","-32.43","10.96","-13.99"
"1674053752","-32.44","10.98","-13.95"
"1674053753","-32.45","10.99","-13.95"
"1674053754","-32.45","10.99","-13.93"
"1674053755","-32.45","10.98","-13.92"
"1674053756","-32.45","10.98","-13.93"
"1674053757","-32.44","10.97","-13.93"
"1674053758","-32.44","10.97","-13.92"
"1674053759","-32.43","10.96","-13.92"
"1674053760","-32.42","10.96","-13.91"
"1674053761","-32.42","10.97","-13.90"
"1674053762","-32.41","10.96","-13.90"
"1674053763","-32.41","10.96","-13.89"
"1674053764","-32.41","10.91","-13.94"
"1674053765","-32.39","10.94","-13.90"
"1674053766","-32.39","10.94","-13.88"
"1674053767","-32.39","10.96","-13.86"
"1674053768","-32.38","10.93","-13.89"
"1674053769","-32.38","10.92","-13.88"
"1674053770","-32.37","10.93","-13.87"
"1674053771","-32.37","10.92","-13.86"
"1674053772","-32.36","10.92","-13.85"
"1674053773","-32.36","10.92","-13.84"
"1674053774","-32.36","10.92","-13.84"
"1674053775","-32.35","10.92","-13.82"
"1674053776","-32.35","10.92","-13.82"
"1674053777","-32.35","10.91","-13.81"
"1674053778","-32.35","10.92","-13.80"
"1674053779","-32.34","10.90","-13.81"
"1674053780","-32.34","10.89","-13.83"
"1674053781","-32.34","10.92","-13.77"
"1674053782","-32.33","10.89","-13.79"
"1674053783","-32.33","10.89","-13.79"
"1674053784","-32.34","10.89","-13.78"
"1674053785","-32.34","10.88","-13.78"
"1674053786","-32.35","10.88","-13.78"
"1674053787","-32.35","10.87","-13.78"
"1674053788","-32.36","10.86","-13.81"
"1674053789","-32.35","10.87","-13.75"
"1674053790","-32.36","10.86","-13.75"
"1674053791","-32.36","10.86","-13.75"
"1674053792","-32.36","10.83","-13.78"
"1674053793","-32.37","10.85","-13.75"
"1674053794","-32.37","10.86","-13.74"
"1674053795","-32.38","10.88","-13.71"
"1674053796","-32.37","10.84","-13.74"
"1674053797","-32.38","10.87","-13.71"
"1674053798","-32.38","10.84","-13.74"
"1674053799","-32.38","10.84","-13.72"
"1674053800","-32.39","10.82","-13.75"
"1674053801","-32.39","10.80","-13.79"
"1674053802","-32.40","10.83","-13.71"
"1674053803","-32.41","10.85","-13.68"
"1674053804","-32.42","10.84","-13.70"
"1674053805","-32.42","10.83","-13.69"
"1674053806","-32.43","10.83","-13.70"
"1674053807","-32.43","10.80","-13.75"
"1674053808","-32.43","10.79","-13.74"
"1674053809","-32.43","10.79","-13.72"
"1674053810","-32.45","10.81","-13.71"
"1674053811","-32.45","10.81","-13.71"
"1674053812","-32.47","10.82","-13.69"
"1674053813","-32.47","10.81","-13.69"
"1674053814","-32.49","10.83","-13.67"
"1674053815","-32.50","10.84","-13.65"
"1674053816","-32.51","10.83","-13.66"
"1674053817","-32.52","10.84","-13.64"
"1674053818","-32.52","10.83","-13.66"
"1674053819","-32.53","10.82","-13.65"
"1674053820","-32.53","10.83","-13.63"
"1674053821","-32.54","10.84","-13.68"
"1674053822","-32.53","10.83","-13.62"
"1674053823","-32.54","10.84","-13.60"
"1674053824","-32.54","10.84","-13.60"
"1674053825","-32.55","10.84","-13.59"
"1674053826","-32.56","10.87","-13.57"
"1674053827","-32.55","10.82","-13.62"
"1674053828","-32.57","10.86","-13.56"
"1674053829","-32.58","10.87","-13.56"
"1674053830","-32.58","10.84","-13.59"
"1674053831","-32.58","10.83","-13.59"
"1674053832","-32.58","10.82","-13.63"
"1674053833","-32.61","10.88","-13.53"
"1674053834","-32.59","10.86","-13.55"
"1674053835","-32.59","10.84","-13.56"
"1674053836","-32.59","10.82","-13.57"
"1674053837","-32.60","10.84","-13.55"
"1674053838","-32.60","10.83","-13.56"
"1674053839","-32.61","10.83","-13.55"
"1674053840","-32.62","10.84","-13.55"
"1674053841","-32.61","10.82","-13.57"
"1674053842","-32.62","10.84","-13.54"
"1674053843","-32.63","10.84","-13.53"
"1674053844","-32.62","10.82","-13.55"
"1674053845","-32.63","10.84","-13.52"
"1674053846","-32.62","10.83","-13.53"
"1674053847","-32.62","10.83","-13.53"
"1674053848","-32.62","10.82","-13.53"
"1674053849","-32.62","10.83","-13.52"
"1674053850","-32.63","10.84","-13.51"
"1674053851","-32.62","10.81","-13.53"
"1674053852","-32.62","10.82","-13.52"
"1674053853","-32.62","10.82","-13.51"
"1674053854","-32.62","10.82","-13.51"
"1674053855","-32.62","10.82","-13.51"
"1674053856","-32.62","10.83","-13.49"
"1674053857","-32.62","10.81","-13.51"
"1674053858","-32.62","10.81","-13.50"
"1674053859","-32.62","10.81","-13.50"
"1674053860","-32.61","10.81","-13.49"
"1674053861","-32.61","10.81","-13.48"
"1674053862","-32.62","10.81","-13.48"
"1674053863","-32.61","10.80","-13.49"
"1674053864","-32.61","10.80","-13.48"
"1674053865","-32.62","10.80","-13.47"
"1674053866","-32.62","10.81","-13.46"
"1674053867","-32.62","10.81","-13.45"
"1674053868","-32.62","10.81","-13.47"
"1674053869","-32.61","10.73","-13.60"
"1674053870","-32.60","10.73","-13.54"
"1674053871","-32.61","10.73","-13.54"
"1674053872","-32.61","10.74","-13.52"
"1674053873","-32.62","10.75","-13.50"
"1674053874","-32.64","10.78","-13.45"
"1674053875","-32.66","10.79","-13.45"
"1674053876","-32.67","10.80","-13.43"
"1674053877","-32.68","10.78","-13.44"
"1674053878","-32.69","10.79","-13.43"
"1674053879","-32.71","10.78","-13.43"
"1674053880","-32.72","10.78","-13.43"
"1674053881","-32.73","10.79","-13.42"
"1674053882","-32.75","10.79","-13.41"
"1674053883","-32.75","10.76","-13.44"
"1674053884","-32.76","10.78","-13.41"
"1674053885","-32.77","10.79","-13.39"
"1674053886","-32.76","10.74","-13.44"
"1674053887","-32.77","10.76","-13.41"
"1674053888","-32.78","10.77","-13.40"
"1674053889","-32.78","10.76","-13.40"
"1674053890","-32.78","10.76","-13.39"
"1674053891","-32.78","10.76","-13.39"
"1674053892","-32.78","10.76","-13.39"
"1674053893","-32.78","10.76","-13.39"
"1674053894","-32.78","10.76","-13.38"
"1674053895","-32.78","10.76","-13.38"
"1674053896","-32.78","10.74","-13.40"
"1674053897","-32.76","10.68","-13.47"
"1674053898","-32.77","10.76","-13.35"
"1674053899","-32.77","10.74","-13.37"
"1674053900","-32.76","10.70","-13.41"
"1674053901","","",""
"1674053902","","",""
"1674053903","","",""
"1674053904","","",""
"1674053905","","",""
"1674053906","","",""
"1674053907","","",""
"1674053908","","",""
